"1","2","0","fd"
"2","6","0","fd"
"2","7","0","fd"
"3","4","0","fd"
"7","8","0","fd"
"8","9","0","fd"
"8","10","0","fd"
"10","11","0","fd"
"10","15","0","fd"
"12","17","0","fd"
"12","21","0","fd"
"12","20","0","fd"
"15","16","0","fd"
"16","19","0","fd"
"19","24","0","fd"
"19","12","0","fd"
"22","25","0","fd"
"24","26","0","fd"
"24","13","-3","fd"
"25","28","0","fd"
"26","27","0","fd"
"26","22","0","fd"
"28","29","0","fd"
"29","3","0","fd"
