"1","2","0","fd"
"1","3","5","fd"
"1","36","74","fd"
"1","76","64","fd"
"1","88","60","fd"
"1","89","23","fd"
"2","17","0","fd"
"2","66","0","fd"
"3","4","0","fd"
"4","5","0","fd"
"5","8","15","fd"
"5","54","0","fd"
"5","59","0","fd"
"5","27","0","fd"
"5","24","0","fd"
"6","7","-5","fd"
"6","84","0","dd"
"6","85","0","dd"
"6","86","0","dd"
"7","13","-5","fd"
"7","56","0","fd"
"8","9","0","fd"
"9","10","0","fd"
"10","12","0","fd"
"11","22","0","fd"
"13","11","-5","fd"
"13","14","-5","fd"
"13","16","-5","fd"
"13","56","0","fd"
"13","61","0","fd"
"14","21","0","fd"
"14","23","0","fd"
"14","28","0","fd"
"15","41","0","fd"
"16","20","0","fd"
"16","19","0","fd"
"17","18","0","fd"
"17","55","0","fd"
"18","73","0","fd"
"19","20","0","fd"
"20","21","0","fd"
"20","28","0","fd"
"21","47","0","fd"
"22","23","0","fd"
"23","25","0","fd"
"24","32","0","fd"
"25","21","0","fd"
"25","26","0","fd"
"26","12","0","fd"
"27","18","0","fd"
"27","55","0","fd"
"27","67","0","dd"
"27","29","1","dd"
"27","41","0","dd"
"28","35","0","fd"
"28","87","0","dd"
"29","74","0","fd"
"30","46","0","fd"
"31","39","0","fd"
"32","42","0","fd"
"33","34","0","fd"
"34","38","0","fd"
"35","37","0","fd"
"35","33","0","fd"
"36","17","0","fd"
"37","31","0","fd"
"37","21","0","fd"
"38","43","0","fd"
"38","47","0","fd"
"38","70","0","fd"
"39","40","0","fd"
"39","48","0","fd"
"40","53","-1","fd"
"41","42","0","fd"
"41","50","0","fd"
"41","65","0","fd"
"42","44","-5","fd"
"43","40","0","fd"
"43","45","-5","fd"
"43","30","0","fd"
"44","18","-5","fd"
"44","74","0","fd"
"44","75","0","fd"
"45","46","0","fd"
"46","83","-3","fd"
"47","43","0","fd"
"47","49","0","fd"
"48","52","0","fd"
"49","51","-2","fd"
"50","44","0","fd"
"51","43","0","fd"
"51","81","10","fd"
"51","80","5","fd"
"52","43","0","fd"
"52","57","0","fd"
"52","71","-5","fd"
"53","46","0","fd"
"53","81","0","fd"
"54","6","0","fd"
"55","18","0","fd"
"56","21","0","fd"
"57","58","0","fd"
"58","46","0","fd"
"59","6","0","fd"
"60","65","0","fd"
"60","62","0","fd"
"61","64","0","fd"
"62","63","0","fd"
"62","65","0","fd"
"63","46","0","fd"
"64","63","0","fd"
"65","63","0","fd"
"66","67","0","fd"
"66","5","0","fd"
"67","74","0","fd"
"68","69","0","fd"
"68","70","0","fd"
"70","72","-5","fd"
"71","72","0","fd"
"72","46","0","fd"
"74","18","0","fd"
"75","73","0","fd"
"80","69","0","fd"
"82","66","0","fd"
"83","91","0","fd"
"83","90","0","fd"
"83","92","0","fd"
"84","93","0","fd"
"85","93","0","fd"
"86","93","0","fd"
"87","68","0","fd"
"87","60","0","fd"
"87","15","0","fd"
