"1","39","0","fd"
"1","3","0","fd"
"3","4","0","fd"
"3","5","0","fd"
"3","305","0","dd"
"4","9","0","fd"
"4","12","0","fd"
"5","14","0","fd"
"5","15","0","fd"
"6","7","-3","fd"
"7","61","-5","fd"
"8","11","0","fd"
"9","13","0","fd"
"10","17","0","fd"
"11","17","-5","fd"
"12","15","0","fd"
"13","16","0","fd"
"14","18","0","fd"
"15","21","0","fd"
"16","59","0","fd"
"17","87","-5","fd"
"18","34","0","fd"
"18","30","0","fd"
"19","22","-2","fd"
"19","20","-3","fd"
"19","23","0","fd"
"19","98","0","fd"
"20","25","0","fd"
"20","100","0","fd"
"21","28","0","fd"
"21","306","0","dd"
"22","26","-2","fd"
"22","103","0","fd"
"23","24","0","ff"
"23","26","-2","fd"
"23","25","-2","fd"
"23","104","0","fd"
"24","27","-1","fd"
"24","106","0","fd"
"25","91","0","fd"
"25","128","0","fd"
"26","32","0","fd"
"26","132","0","fd"
"27","90","-1","fd"
"27","134","0","fd"
"28","29","-4","fd"
"29","30","-5","ff"
"29","31","-2","fd"
"29","59","0","fd"
"30","35","0","fd"
"31","33","-5","fd"
"32","91","-1","fd"
"32","135","0","fd"
"33","35","-3","fd"
"34","36","0","fd"
"34","311","0","dd"
"35","34","0","dd"
"35","36","-5","fd"
"35","60","-1","fd"
"36","37","-5","fd"
"37","38","-3","fd"
"37","6","0","fd"
"38","7","0","fd"
"39","40","0","fd"
"39","42","0","fd"
"39","41","0","fd"
"40","43","0","fd"
"41","42","-5","fd"
"41","44","0","fd"
"42","45","0","fd"
"43","48","0","fd"
"44","50","0","fd"
"45","46","0","dd"
"45","47","0","fd"
"46","50","0","fd"
"46","49","0","fd"
"47","52","-5","fd"
"48","21","0","fd"
"49","51","0","fd"
"50","53","0","fd"
"51","29","0","fd"
"52","55","0","fd"
"53","54","0","fd"
"53","55","0","fd"
"54","56","0","fd"
"55","57","-5","fd"
"56","58","0","fd"
"57","38","0","fd"
"58","38","5","fd"
"59","84","0","fd"
"60","87","-5","fd"
"61","62","-5","fd"
"61","63","0","fd"
"61","307","0","dd"
"62","66","0","fd"
"62","65","0","fd"
"62","64","5","dd"
"63","65","-5","fd"
"63","67","0","fd"
"63","178","0","fd"
"64","87","15","fd"
"65","68","0","fd"
"66","87","0","fd"
"67","68","-5","fd"
"67","69","0","fd"
"68","70","0","fd"
"69","70","-5","fd"
"69","71","0","fd"
"69","177","58","fd"
"70","72","0","fd"
"71","72","-5","fd"
"71","73","0","fd"
"72","74","0","fd"
"73","74","-5","fd"
"73","75","0","fd"
"74","76","0","fd"
"75","76","-5","fd"
"75","77","0","fd"
"76","78","0","fd"
"77","78","-5","fd"
"77","79","0","fd"
"78","80","0","fd"
"79","80","-5","fd"
"79","81","0","fd"
"80","82","0","fd"
"81","82","-5","fd"
"81","83","0","fd"
"82","87","0","fd"
"82","8","0","fd"
"83","10","0","fd"
"84","85","0","fd"
"85","86","0","fd"
"87","88","0","fd"
"87","194","0","dd"
"88","94","0","fd"
"88","96","0","fd"
"88","89","2","ff"
"89","198","0","fd"
"89","96","-2","fd"
"89","190","0","fd"
"89","92","0","dd"
"89","84","0","fd"
"90","91","-2","fd"
"90","136","0","fd"
"91","93","-2","fd"
"91","141","0","fd"
"92","201","0","fd"
"92","320","0","dd"
"93","95","-2","fd"
"93","142","0","fd"
"94","99","0","fd"
"94","101","0","fd"
"94","310","0","dd"
"95","144","0","fd"
"96","97","-5","ff"
"96","102","0","fd"
"96","309","0","dd"
"96","94","-5","fd"
"97","191","0","fd"
"97","124","0","fd"
"97","200","0","fd"
"97","122","0","dd"
"98","103","-2","fd"
"98","100","-3","fd"
"98","104","0","fd"
"98","145","0","fd"
"99","107","0","fd"
"100","128","0","fd"
"100","146","0","fd"
"101","105","0","fd"
"103","132","-2","fd"
"103","203","0","fd"
"104","106","0","ff"
"104","132","-2","fd"
"104","128","-2","fd"
"104","204","0","fd"
"105","110","0","fd"
"105","111","0","fd"
"106","134","-1","fd"
"106","205","0","fd"
"107","109","0","fd"
"108","158","24","fd"
"109","110","0","fd"
"110","112","5","dd"
"110","196","0","fd"
"111","110","0","fd"
"111","324","0","dd"
"112","113","0","fd"
"112","115","0","fd"
"113","115","0","fd"
"113","114","0","fd"
"114","117","0","fd"
"115","116","0","fd"
"116","118","0","fd"
"117","118","0","fd"
"118","121","0","fd"
"119","120","0","dd"
"121","119","0","dd"
"122","123","0","fd"
"123","124","-1","fd"
"123","317","0","dd"
"124","126","-2","fd"
"124","125","-3","fd"
"124","169","28","fd"
"124","161","60","fd"
"124","127","0","fd"
"124","19","0","fd"
"124","312","0","dd"
"125","130","0","fd"
"125","20","0","fd"
"126","131","-2","fd"
"126","22","0","fd"
"127","129","0","ff"
"127","131","-2","fd"
"127","130","-2","fd"
"127","23","0","fd"
"127","313","0","dd"
"128","141","0","fd"
"128","206","0","fd"
"129","133","-1","fd"
"129","24","0","fd"
"130","155","50","fd"
"130","139","0","fd"
"130","25","0","fd"
"131","137","0","fd"
"131","26","0","fd"
"131","315","0","dd"
"132","135","0","fd"
"132","207","0","fd"
"133","138","-1","fd"
"133","27","0","fd"
"133","321","0","dd"
"134","136","-1","fd"
"134","208","0","fd"
"135","141","-1","fd"
"135","209","0","fd"
"136","141","-2","fd"
"136","210","0","fd"
"137","139","-1","fd"
"137","32","0","fd"
"138","139","-2","fd"
"138","90","0","fd"
"139","140","-2","fd"
"139","91","0","fd"
"139","322","0","dd"
"140","143","-2","fd"
"140","93","0","fd"
"141","142","-2","fd"
"141","211","0","fd"
"142","144","-2","fd"
"142","212","0","fd"
"143","154","37","fd"
"143","147","31","fd"
"143","2","60","fd"
"143","95","0","fd"
"144","213","0","fd"
"145","203","-2","fd"
"145","146","-3","fd"
"145","204","0","fd"
"145","214","0","fd"
"146","206","0","fd"
"146","215","0","fd"
"147","148","2","ff"
"147","149","2","ff"
"147","150","3","ff"
"147","323","0","dd"
"148","151","0","fd"
"149","151","0","fd"
"150","151","0","fd"
"151","2","0","fd"
"152","153","0","fd"
"152","157","0","fd"
"153","155","0","fd"
"153","158","0","fd"
"154","156","0","fd"
"155","157","0","fd"
"156","2","0","fd"
"157","2","5","fd"
"158","159","0","fd"
"159","2","5","fd"
"160","162","0","fd"
"161","160","0","dd"
"161","163","-5","fd"
"162","164","0","fd"
"163","166","0","fd"
"163","164","-5","fd"
"164","165","0","fd"
"165","168","0","fd"
"166","167","0","fd"
"168","2","0","fd"
"169","171","0","fd"
"170","172","0","fd"
"171","170","0","dd"
"172","173","0","fd"
"172","318","0","dd"
"173","174","0","fd"
"174","175","0","fd"
"175","176","0","fd"
"176","2","0","fd"
"177","178","0","fd"
"177","314","0","dd"
"178","179","-5","fd"
"178","308","0","dd"
"179","194","0","fd"
"179","180","-7","fd"
"180","195","0","fd"
"180","189","0","fd"
"180","188","0","fd"
"180","182","-8","fd"
"180","181","-5","fd"
"180","316","0","dd"
"181","197","0","fd"
"182","183","0","fd"
"182","184","0","fd"
"182","319","0","dd"
"183","185","0","fd"
"184","200","0","fd"
"185","186","0","fd"
"186","188","0","fd"
"186","189","0","fd"
"186","187","0","fd"
"187","120","0","fd"
"191","192","-2","fd"
"191","193","0","fd"
"191","152","0","fd"
"192","153","0","fd"
"193","120","0","fd"
"194","195","-5","fd"
"194","96","0","fd"
"194","199","0","fd"
"195","197","-5","fd"
"195","199","0","fd"
"196","154","0","fd"
"197","199","0","fd"
"198","201","0","fd"
"199","124","0","dd"
"200","130","-2","fd"
"201","202","0","fd"
"201","108","0","fd"
"202","214","0","dd"
"203","207","-2","fd"
"203","216","0","fd"
"204","205","0","ff"
"204","207","-2","fd"
"204","206","-2","fd"
"204","217","0","fd"
"205","208","-1","fd"
"205","218","0","fd"
"206","211","0","fd"
"206","219","0","fd"
"207","209","0","fd"
"207","220","0","fd"
"208","210","-1","fd"
"208","221","0","fd"
"209","211","-1","fd"
"209","222","0","fd"
"210","211","-2","fd"
"210","223","0","fd"
"211","212","-2","fd"
"211","224","0","fd"
"212","213","-2","fd"
"212","225","0","fd"
"213","226","0","fd"
"214","216","-2","fd"
"214","215","-3","fd"
"214","217","0","fd"
"214","227","0","fd"
"215","219","0","fd"
"215","228","0","fd"
"216","220","-2","fd"
"216","229","0","fd"
"217","218","0","ff"
"217","220","-2","fd"
"217","219","-2","fd"
"217","230","0","fd"
"218","221","-1","fd"
"218","231","0","fd"
"219","224","0","fd"
"219","232","0","fd"
"220","222","0","fd"
"220","233","0","fd"
"221","223","-1","fd"
"221","234","0","fd"
"222","224","-1","fd"
"222","235","0","fd"
"223","224","-2","fd"
"223","236","0","fd"
"224","225","-2","fd"
"224","237","0","fd"
"225","226","-2","fd"
"225","238","0","fd"
"226","239","0","fd"
"227","229","-2","fd"
"227","228","-3","fd"
"227","230","0","fd"
"227","240","0","fd"
"228","232","0","fd"
"228","241","0","fd"
"229","233","-2","fd"
"229","242","0","fd"
"230","231","0","ff"
"230","233","-2","fd"
"230","232","-2","fd"
"230","243","0","fd"
"231","234","-1","fd"
"231","244","0","fd"
"232","237","0","fd"
"232","245","0","fd"
"233","235","0","fd"
"233","246","0","fd"
"234","236","-1","fd"
"234","247","0","fd"
"235","237","-1","fd"
"235","248","0","fd"
"236","237","-2","fd"
"236","249","0","fd"
"237","238","-2","fd"
"237","250","0","fd"
"238","239","-2","fd"
"238","251","0","fd"
"239","252","0","fd"
"240","242","-2","fd"
"240","241","-3","fd"
"240","243","0","fd"
"240","253","0","fd"
"241","245","0","fd"
"241","254","0","fd"
"242","246","-2","fd"
"242","255","0","fd"
"243","244","0","ff"
"243","246","-2","fd"
"243","245","-2","fd"
"243","256","0","fd"
"244","247","-1","fd"
"244","257","0","fd"
"245","250","0","fd"
"245","258","0","fd"
"246","248","0","fd"
"246","259","0","fd"
"247","249","-1","fd"
"247","260","0","fd"
"248","250","-1","fd"
"248","261","0","fd"
"249","250","-2","fd"
"249","262","0","fd"
"250","251","-2","fd"
"250","263","0","fd"
"251","252","-2","fd"
"251","264","0","fd"
"252","265","0","fd"
"253","255","-2","fd"
"253","254","-3","fd"
"253","256","0","fd"
"253","266","0","fd"
"254","258","0","fd"
"254","267","0","fd"
"255","259","-2","fd"
"255","268","0","fd"
"256","257","0","ff"
"256","259","-2","fd"
"256","258","-2","fd"
"256","269","0","fd"
"257","260","-1","fd"
"257","270","0","fd"
"258","263","0","fd"
"258","271","0","fd"
"259","261","0","fd"
"259","272","0","fd"
"260","262","-1","fd"
"260","273","0","fd"
"261","263","-1","fd"
"261","274","0","fd"
"262","263","-2","fd"
"262","275","0","fd"
"263","264","-2","fd"
"263","276","0","fd"
"264","265","-2","fd"
"264","277","0","fd"
"265","278","0","fd"
"266","268","-2","fd"
"266","267","-3","fd"
"266","269","0","fd"
"266","279","0","fd"
"266","169","0","fd"
"267","271","0","fd"
"267","280","0","fd"
"268","272","-2","fd"
"268","281","0","fd"
"269","270","0","ff"
"269","272","-2","fd"
"269","271","-2","fd"
"269","282","0","fd"
"270","273","-1","fd"
"270","283","0","fd"
"271","276","0","fd"
"271","284","0","fd"
"272","274","0","fd"
"272","285","0","fd"
"273","275","-1","fd"
"273","286","0","fd"
"274","276","-1","fd"
"274","287","0","fd"
"275","276","-2","fd"
"275","288","0","fd"
"276","277","-2","fd"
"276","289","0","fd"
"277","278","-2","fd"
"277","290","0","fd"
"278","291","0","fd"
"278","147","0","fd"
"279","281","-2","fd"
"279","280","-3","fd"
"279","282","0","fd"
"279","292","0","fd"
"280","284","0","fd"
"280","293","0","fd"
"281","285","-2","fd"
"281","294","0","fd"
"282","283","0","ff"
"282","285","-2","fd"
"282","284","-2","fd"
"282","295","0","fd"
"283","286","-1","fd"
"283","296","0","fd"
"284","289","0","fd"
"284","297","0","fd"
"285","287","0","fd"
"285","298","0","fd"
"286","288","-1","fd"
"286","299","0","fd"
"287","289","-1","fd"
"287","300","0","fd"
"288","289","-2","fd"
"288","301","0","fd"
"289","290","-2","fd"
"289","302","0","fd"
"290","291","-2","fd"
"290","303","0","fd"
"291","304","0","fd"
"292","294","-2","fd"
"292","293","-3","fd"
"292","295","0","fd"
"293","297","0","fd"
"294","298","-2","fd"
"295","296","0","ff"
"295","298","-2","fd"
"295","297","-2","fd"
"296","299","-1","fd"
"297","302","0","fd"
"297","155","0","fd"
"297","157","0","dd"
"298","300","0","fd"
"299","301","-1","fd"
"300","302","-1","fd"
"301","302","-2","fd"
"302","303","-2","fd"
"303","304","-2","fd"
"304","2","14","fd"
"304","154","0","dd"
