"1","41","34","dd"
"1","71","34","dd"
"49","80","0","fd"
"53","65","0","fd"
"53","48","0","ff"
"53","64","0","fd"
"53","40","0","fd"
"58","80","0","fd"
"63","66","0","fd"
"63","70","30","fd"
"63","68","10","fd"
"63","71","34","dd"
"63","41","34","dd"
"66","67","0","fd"
"67","315","0","fd"
"68","69","0","fd"
"68","309","0","fd"
"70","73","0","fd"
"71","72","0","fd"
"71","42","0","fd"
"73","75","0","fd"
"73","76","0","fd"
"73","74","1","dd"
"75","77","0","fd"
"75","76","0","fd"
"77","79","0","fd"
"77","78","0","dd"
"77","76","0","fd"
"79","80","0","fd"
"80","81","0","fd"
"80","82","0","fd"
"81","84","0","fd"
"82","83","0","fd"
"83","84","0","fd"
"84","85","0","fd"
"118","119","0","fd"
"118","121","0","fd"
"118","122","0","fd"
"118","130","0","fd"
"118","134","0","fd"
"119","131","0","fd"
"122","123","0","fd"
"122","124","0","fd"
"124","125","0","fd"
"126","127","0","fd"
"126","121","0","fd"
"126","135","0","fd"
"126","128","0","fd"
"139","140","0","fd"
"140","141","0","fd"
"141","138","0","fd"
"151","176","0","dd"
"166","168","0","fd"
"167","169","0","fd"
"170","172","0","fd"
"170","174","0","fd"
"170","303","0","fd"
"170","171","0","fd"
"171","173","0","fd"
"171","175","0","fd"
"171","294","0","fd"
"172","176","0","fd"
"173","177","0","fd"
"174","176","0","fd"
"174","178","0","fd"
"175","177","0","fd"
"175","179","0","fd"
"176","180","0","fd"
"177","181","0","fd"
"178","180","0","fd"
"179","181","0","fd"
"182","184","0","fd"
"183","186","0","fd"
"188","189","0","fd"
"192","193","0","fd"
"290","301","0","fd"
"291","302","0","fd"
"292","303","0","fd"
"294","304","0","fd"
"294","306","0","fd"
"296","298","0","fd"
"303","305","0","fd"
"303","290","0","fd"
"305","306","0","fd"
"305","291","0","fd"
"306","307","0","fd"
"306","292","0","fd"
"307","308","0","fd"
"307","293","0","fd"
"309","310","0","fd"
"309","170","0","fd"
"310","311","0","fd"
"310","171","0","fd"
"311","312","0","fd"
"311","172","0","fd"
"312","313","0","fd"
"312","173","0","fd"
