"02/01/07","31/01/07","499.99995","499.99995"
"01/02/07","28/02/07","0.00000","499.99995"
"01/03/07","31/03/07","0.00000","499.99995"
"02/04/07","30/04/07","0.00000","499.99995"
"02/05/07","31/05/07","0.00000","499.99995"
"01/06/07","30/06/07","200.00000","699.99995"
"02/07/07","31/07/07","0.00000","699.99995"
