"1","8","0","fd"
"1","9","0","fd"
"8","10","0","fd"
"8","11","0","fd"
"9","16","0","fd"
"10","12","0","fd"
"11","19","0","fd"
"11","20","0","fd"
"11","14","-5","fd"
"12","13","0","fd"
"13","15","0","fd"
"13","16","0","fd"
"14","22","-6","fd"
"15","21","0","fd"
"16","24","0","fd"
"16","17","0","dd"
"16","23","0","fd"
"17","25","0","fd"
"17","24","0","fd"
"18","22","0","fd"
"19","18","0","dd"
"19","22","0","fd"
"20","22","-3","fd"
"21","27","0","fd"
"22","23","-5","fd"
"23","26","0","fd"
"24","26","0","fd"
"25","28","-3","fd"
"26","28","-1","fd"
"26","30","0","fd"
"26","31","0","fd"
"26","29","0","fd"
"26","27","0","dd"
"27","30","2","dd"
"28","32","0","fd"
"29","33","-4","fd"
"30","37","0","fd"
"31","29","0","dd"
"32","34","-5","fd"
"32","35","0","fd"
"33","40","0","fd"
"34","37","-5","fd"
"34","36","-7","fd"
"35","39","0","fd"
"35","38","0","fd"
"36","46","0","fd"
"37","46","-10","fd"
"38","42","0","fd"
"39","42","-2","fd"
"40","41","4","dd"
"41","47","0","fd"
"42","44","0","fd"
"42","43","0","fd"
"43","46","0","fd"
"44","46","-1","fd"
"45","49","0","fd"
"46","48","-10","fd"
"46","54","0","fd"
"46","52","-4","fd"
"46","45","0","dd"
"47","51","-1","fd"
"48","51","5","dd"
"49","50","5","dd"
"50","56","0","fd"
"51","56","-7","fd"
"52","53","0","dd"
"53","55","-1","fd"
"54","57","0","fd"
"55","57","0","fd"
"56","61","-3","fd"
"56","59","-5","fd"
"56","58","-7","fd"
"56","60","-5","fd"
"56","57","2","dd"
"57","69","0","fd"
"57","68","0","fd"
"57","66","0","fd"
"57","67","0","fd"
"57","70","0","fd"
"58","69","0","fd"
"59","62","-15","fd"
"59","70","-5","fd"
"59","64","-5","fd"
"60","70","-7","fd"
"61","66","0","fd"
"62","71","0","fd"
"62","63","5","dd"
"63","71","0","fd"
"64","71","0","fd"
"65","71","0","fd"
"66","71","0","fd"
"67","71","0","fd"
"68","65","0","dd"
"68","71","0","fd"
"69","71","0","fd"
"70","71","-3","fd"
"71","72","0","fd"
"72","73","0","fd"
"73","74","0","fd"
